Wall time,Step,Value
1745610270.8548026,65000,114807.46875
1745611023.1200755,66000,109459.328125
1745611774.8249905,67000,109212.1484375
1745612527.9188519,68000,114324.0625
1745613279.813014,69000,104885.546875
1745614034.369193,70000,106261.3125
1745614791.326894,71000,114207.0078125
1745615546.7240858,72000,108896.21875
1745616298.8066275,73000,108835.0078125
1745617051.2333937,74000,111765.359375
1745617804.609616,75000,107476.6328125
1745618552.2724874,76000,110034.703125
1745619305.1601882,77000,109799.828125
1745620058.7632785,78000,108633.4375
1745620809.5164545,79000,107346.6484375
1745621561.1158037,80000,111526.3046875
1745622312.990745,81000,104467.9296875
1745623062.2666638,82000,106648.1484375
1745623817.1726704,83000,105840.2578125
1745624564.8238275,84000,107767.3125
1745625315.8038168,85000,103804.9140625
1745626074.0589585,86000,106600.6015625
1745626826.4760916,87000,103297.9296875
1745627576.937268,88000,103274.8046875
1745628326.8343022,89000,104689.03125
1745629074.0164826,90000,108452.984375
1745629823.6910965,91000,108713.3046875
1745630586.6952412,92000,97781.8671875
1745631340.6791387,93000,109596.6640625
1745632097.2434695,94000,108617.25
1745632849.4225037,95000,108145.84375
1745633601.165229,96000,104193.7890625
1745634363.188756,97000,104423.5859375
1745635116.1485007,98000,102154.3203125
1745635873.9549935,99000,106602.6875
1745636627.4709494,100000,112078.1640625
1745637379.487438,101000,104439.296875
1745638126.2496252,102000,104325.1953125
1745638875.0821836,103000,106374.1015625
1745639626.550451,104000,108188.890625
1745640383.9253502,105000,104124.5078125
1745641129.6464703,106000,103754.609375
1745641875.4014466,107000,111223.078125
1745642623.4408276,108000,100744.1640625
1745643362.8326006,109000,100832.8515625
1745644107.0730863,110000,104120.9375
1745644855.0870156,111000,105158.09375
1745645616.9117293,112000,112409.6484375
1745646365.61887,113000,104618.4453125
1745647114.2463953,114000,108380.46875
1745647861.6036656,115000,104672.3984375
1745648974.8210497,116000,106779.84375
1745649749.340327,117000,108271.328125
1745650519.2639139,118000,112075.6484375
1745651292.1813655,119000,103675.734375
1745652067.781281,120000,106401.265625
1745652839.8906105,121000,100712.375
1745653609.588,122000,103598.4765625
1745654376.364511,123000,104675.109375
1745655142.6137297,124000,105667.4453125
1745655909.4272192,125000,113183.3515625
1745656676.1267462,126000,102961.0
1745657439.7694476,127000,101051.828125
1745658206.1482606,128000,110505.671875
1745658965.0484374,129000,103292.46875
1745659717.7569633,130000,103654.8046875
1745660475.003092,131000,109904.3984375
1745661228.8227038,132000,101240.9375
1745661987.821383,133000,101439.3671875
1745662743.647722,134000,108610.2890625
1745663499.0629952,135000,107436.65625
1745664251.182854,136000,105214.3046875
1745665004.593829,137000,103053.3125
1745665759.4019816,138000,103632.828125
1745666513.3923736,139000,103066.609375
1745667268.7880168,140000,100357.125
1745668026.1087492,141000,104044.6640625
1745668784.100604,142000,102897.0625
1745669540.5707946,143000,102950.796875
1745670295.0695965,144000,107811.25
1745671055.1218379,145000,104041.03125
1745671802.8148344,146000,99679.3046875
1745672572.8059258,147000,101324.859375
1745673322.6162355,148000,103162.5625
1745674072.7514877,149000,102227.3125
1745674830.0782344,150000,101832.0078125
1745675584.6438286,151000,104453.0703125
1745676340.6831915,152000,111475.03125
1745677095.7418144,153000,101545.84375
1745677847.4517941,154000,103868.546875
1745678597.5088863,155000,104824.2578125
1745679346.5706503,156000,104970.625
1745680095.2274752,157000,102155.7421875
1745680849.1351,158000,102227.2578125
1745681597.8759851,159000,102754.171875
1745682347.8058648,160000,100861.25
1745683095.5824292,161000,100525.0234375
1745683851.6616864,162000,102842.1640625
1745684605.4057739,163000,103484.4765625
1745685351.6709762,164000,104424.8203125
1745686100.2587306,165000,107588.390625
1745686849.0386732,166000,104320.71875
1745687599.3808503,167000,104425.7265625
1745688348.7366555,168000,102084.15625
1745689105.2868214,169000,103824.5078125
1745689863.2564886,170000,106902.0234375
1745690610.9965773,171000,103570.5234375
1745692236.7350287,172000,103480.7734375
1745693009.292628,173000,105033.5703125
1745693786.8503494,174000,100933.8984375
1745694560.4927866,175000,103810.828125
1745695338.1031396,176000,101502.578125
1745696102.452811,177000,102886.9453125
1745696866.4407825,178000,105736.6953125
1745697629.642056,179000,100044.0
1745698394.2607281,180000,103412.109375
1745699156.7787695,181000,103195.4296875
1745699917.1691668,182000,102098.4140625
1745700673.364237,183000,100858.3125
1745701429.93241,184000,104371.8984375
1745702186.1828651,185000,107032.2109375
1745702945.1269994,186000,99919.859375
1745703703.309602,187000,103467.9921875
1745704461.7463558,188000,105141.953125
1745705215.8465436,189000,106304.765625
1745705971.738216,190000,103416.0859375
1745706734.128977,191000,104265.125
1745707497.394342,192000,109791.0078125
1745708254.002993,193000,102771.8515625
1745709014.3800743,194000,100740.3671875
1745709771.3233535,195000,105010.8359375
1745710532.8137047,196000,111489.625
1745711293.2404869,197000,102275.171875
1745712050.5801392,198000,100979.90625
1745712814.8775465,199000,106688.1015625
1745713583.0288937,200000,104049.9296875
1745714342.1162221,201000,103600.078125
1745715095.758574,202000,104987.578125
1745715854.570601,203000,101690.828125
1745716612.1852324,204000,100636.796875
1745717367.7515757,205000,106708.21875
1745718118.9761324,206000,104184.4375
1745718874.2142904,207000,105871.0703125
1745719627.585294,208000,107957.3515625
1745720379.6040895,209000,107042.78125
1745721132.4770937,210000,104383.8046875
1745721884.673035,211000,110474.1640625
1745722649.4387248,212000,104822.9453125
1745723406.429083,213000,104202.3359375
1745724158.9675481,214000,106121.7578125
1745724912.2872403,215000,106264.9375
1745725664.1639907,216000,102426.7421875
1745726418.7312021,217000,104181.65625
1745727170.0246983,218000,107901.5390625
1745727920.702196,219000,103207.2890625
1745728674.446423,220000,98654.640625
1745729434.737847,221000,107434.84375
1745730191.3802018,222000,101318.4296875
1745730952.1092808,223000,102920.3984375
1745731706.3138416,224000,109267.5859375
1745732467.680898,225000,104113.1484375
1745733219.5947187,226000,98054.2265625
1745733970.4450474,227000,101812.25
1745735493.888237,228000,104998.3828125
1745736275.4856563,229000,111034.015625
1745737057.8016229,230000,106650.5546875
1745737833.004142,231000,110703.6953125
1745738606.9250276,232000,104751.1875
1745739376.2128887,233000,105060.6015625
1745740141.748386,234000,105551.6953125
1745740902.9068801,235000,104388.546875
1745741667.5758896,236000,105044.640625
1745742428.0093582,237000,102649.09375
1745743187.5323925,238000,108402.7109375
1745743947.9339645,239000,105668.515625
1745744706.0476382,240000,104814.0
1745745469.2576225,241000,103003.5703125
1745746227.2353573,242000,105417.7421875
1745746985.3478768,243000,108056.953125
1745747747.152035,244000,106680.203125
1745748504.728125,245000,103092.03125
1745749264.6828265,246000,109156.546875
1745750016.2459474,247000,102669.3046875
1745750768.7272606,248000,108087.453125
1745751521.413012,249000,102186.171875
1745752280.7507997,250000,104453.6796875
1745753035.668448,251000,108370.8125
1745753792.0915773,252000,107300.03125
1745754552.5355814,253000,108090.171875
1745755311.710999,254000,108087.3671875
1745756080.1825213,255000,105497.609375
1745756847.7026763,256000,107472.5390625
1745757605.842587,257000,108500.3046875
1745758364.9350026,258000,106600.65625
1745759120.3783429,259000,101430.265625
1745759877.9547598,260000,112238.8828125
1745760649.938692,261000,108287.5
1745761405.5555458,262000,102897.7421875
1745762161.899868,263000,109058.796875
1745762919.2724626,264000,106429.40625
1745763675.4125924,265000,100757.65625
1745764428.170954,266000,105774.1875
1745765182.0851002,267000,103403.6953125
1745765937.26287,268000,104242.71875
1745766697.3098576,269000,104550.453125
1745767457.5923245,270000,107548.0546875
1745768219.679333,271000,105118.0
1745768982.1576092,272000,105236.5546875
1745769740.4615011,273000,108669.9921875
1745770498.9732516,274000,104617.359375
1745771257.453031,275000,105285.75
1745772018.5709615,276000,104957.21875
1745772790.9069412,277000,104806.265625
1745773555.174025,278000,102482.6015625
1745774313.049771,279000,104607.796875
1745775072.7142117,280000,113712.2578125
1745775826.924691,281000,108205.8046875
1745776580.5086327,282000,104985.1015625
1745777333.9847283,283000,106529.640625
1745778765.9954727,284000,105248.7890625
1745779548.5334215,285000,105788.9296875
1745780315.2799177,286000,109568.875
1745781078.8468633,287000,100313.8359375
1745781839.1565464,288000,106512.96875
1745782596.85358,289000,111853.4609375
1745783370.5279267,290000,105199.453125
1745784137.3872588,291000,111739.140625
1745784908.8995295,292000,109540.671875
1745785678.18111,293000,106377.375
1745786442.9303765,294000,106975.984375
1745787209.2424622,295000,106661.7734375
1745787975.1715949,296000,113712.34375
1745788732.5922163,297000,111540.375
1745789488.622171,298000,112093.8828125
1745790243.9098465,299000,110271.765625
1745790996.9268308,300000,108778.015625
1745791751.908774,301000,108288.21875
1745792506.7856965,302000,108677.8125
1745793269.3153286,303000,108104.9453125
1745794029.518471,304000,111808.734375
1745794785.313894,305000,110865.1953125
1745795536.738958,306000,102813.46875
1745796296.0178082,307000,110002.578125
1745797048.0864503,308000,109277.09375
1745797798.2021635,309000,111250.3125
1745798545.6500523,310000,115341.296875
1745799289.1522045,311000,104516.078125
1745800034.637584,312000,114287.703125
1745800783.1100469,313000,102659.3828125
1745801532.17084,314000,108292.0859375
1745802280.793434,315000,109076.2734375
1745803030.7529218,316000,117810.8984375
1745803781.5656621,317000,106805.015625
1745804531.8992753,318000,114696.8046875
1745805276.5845163,319000,111418.6953125
1745806017.9646037,320000,104258.0390625
1745806766.0449038,321000,110503.2109375
1745807512.5577648,322000,108896.9140625
1745808259.9553168,323000,107816.0625
1745809009.5853975,324000,108755.3515625
1745809756.1012788,325000,113967.984375
1745810505.0128608,326000,112269.578125
1745811251.6118271,327000,104144.9765625
1745811997.6702747,328000,106000.5703125
1745812746.0362601,329000,112972.2578125
1745813489.929785,330000,112614.4453125
1745814237.3822649,331000,111335.2734375
1745814983.6354861,332000,110186.5
1745815730.3015099,333000,117181.4296875
1745816479.0951564,334000,103546.65625
1745817224.9816089,335000,108220.875
1745817973.34207,336000,105753.734375
1745818722.1319263,337000,112879.9453125
1745819470.2693417,338000,110556.015625
1745820217.3430336,339000,106881.0546875
1745820964.980507,340000,109212.7109375
1745822017.8734374,341000,109908.359375
1745822797.4258704,342000,106047.8203125
1745823577.731274,343000,107262.203125
1745824354.3634303,344000,109965.546875
1745825133.2812917,345000,108507.3984375
1745825910.340343,346000,109725.734375
1745826679.9587255,347000,107372.2734375
1745827451.4014328,348000,109592.8828125
1745828219.7707167,349000,112790.8046875
1745828978.922008,350000,112446.6484375
1745829742.4336047,351000,107228.0390625
1745830505.341501,352000,109635.0234375
1745831262.240086,353000,113799.265625
1745832020.2532713,354000,116028.640625
1745832776.9603674,355000,109467.0546875
1745833536.1090822,356000,109910.1796875
1745834293.517209,357000,113867.65625
1745835047.277273,358000,111828.4765625
1745835802.9010034,359000,112320.5078125
1745836556.4515011,360000,112291.59375
1745837309.7816877,361000,111771.3828125
1745838063.8066056,362000,108149.1875
1745838816.929819,363000,109820.625
1745839571.2726266,364000,104975.1328125
1745840322.458229,365000,114842.1484375
1745841074.330054,366000,108744.609375
1745841825.6238236,367000,115112.6328125
1745842578.5029063,368000,108544.4921875
1745843334.6974478,369000,112675.2421875
1745844087.365842,370000,110188.8515625
1745844842.6551673,371000,108002.078125
1745845592.6819851,372000,117402.421875
1745846342.8866322,373000,110679.1640625
1745847094.9383044,374000,113759.1796875
1745847848.1294336,375000,111719.5
1745848598.699033,376000,120041.7734375
1745849351.4927208,377000,113601.515625
1745850104.3274906,378000,122094.109375
1745850856.634895,379000,112387.984375
1745851610.6459618,380000,107857.5390625
1745852366.210496,381000,110890.6484375
1745853120.0669389,382000,113288.5078125
1745853878.7642694,383000,116518.21875
1745854631.7942283,384000,112250.109375
1745855380.9818146,385000,110917.7109375
1745856135.4407816,386000,108199.046875
1745856886.858829,387000,113748.4140625
1745857639.8767312,388000,112250.7109375
1745858392.4311836,389000,105778.8359375
1745859144.678256,390000,115017.671875
1745859897.073891,391000,112639.71875
1745860650.102627,392000,104455.3203125
1745861402.4808466,393000,114933.25
1745862156.5259867,394000,109087.421875
1745862909.1304433,395000,114180.0859375
1745863662.3312087,396000,112768.5859375
1745865277.6776617,397000,114845.5546875
1745866055.922998,398000,111058.5546875
1745866827.560011,399000,110225.6953125
1745867600.586921,400000,111795.9453125
1745868375.2369838,401000,120962.125
1745869144.5628676,402000,111169.078125
1745869914.9997978,403000,114127.8828125
1745870692.2716813,404000,108816.921875
1745871460.622488,405000,112944.6328125
1745872224.3330374,406000,106518.640625
1745872988.0392528,407000,113264.3671875
1745873752.443675,408000,107687.8515625
1745874512.1446185,409000,113119.109375
1745875273.7600222,410000,110359.390625
1745876032.9446764,411000,116113.109375
1745876798.5666623,412000,119771.0625
1745877564.4909508,413000,115424.1484375
1745878324.4663472,414000,115743.3828125
1745879079.2396233,415000,108802.65625
1745879833.401168,416000,111971.8125
1745880586.6842344,417000,113327.59375
1745881338.8487973,418000,105581.75
1745882091.0500474,419000,115411.0703125
1745882840.8378074,420000,110812.859375
1745883594.9388664,421000,111592.34375
1745884347.4008045,422000,112716.625
1745885098.2454367,423000,108570.4296875
1745885853.0598514,424000,114703.28125
1745886603.8539143,425000,115299.546875
1745887360.324034,426000,108304.921875
1745888111.2475712,427000,110186.25
1745888857.1870835,428000,115708.7265625
1745889607.6649752,429000,110169.0
1745890358.7357686,430000,114138.828125
1745891107.9711118,431000,116441.0234375
1745891855.154783,432000,115900.4609375
1745892605.4587882,433000,116717.6953125
1745893358.2067797,434000,114598.890625
1745894106.651439,435000,118910.84375
1745894858.7559524,436000,113535.984375
1745895610.5440326,437000,121476.1171875
1745896359.5416012,438000,115712.3984375
1745897108.1642838,439000,116923.1015625
1745897858.889908,440000,119066.5078125
1745898607.3854578,441000,115579.8125
1745899358.0269537,442000,120530.984375
1745900108.5127695,443000,118902.0390625
1745900867.0280957,444000,119343.125
1745901621.808978,445000,113824.6328125
1745902375.9073186,446000,115619.8203125
1745903129.8003953,447000,121918.359375
1745903885.4156632,448000,118302.5
1745904644.3398921,449000,119421.46875
1745905396.083733,450000,118608.5546875
1745906146.3658993,451000,109608.1640625
1745906900.386263,452000,116897.3515625
1745908544.7117305,453000,111281.9609375
1745909328.3438668,454000,120547.0234375
1745910102.6676927,455000,117193.3984375
1745910874.9118955,456000,122054.1171875
1745911642.473613,457000,119633.015625
1745912406.1307843,458000,118426.6953125
1745913173.3014312,459000,112214.3359375
1745913935.8900182,460000,125360.5390625
1745914697.7605538,461000,116723.453125
1745915463.4614575,462000,119843.2265625
1745916228.6489084,463000,115704.0703125
1745916991.1930323,464000,122566.1484375
1745917758.445899,465000,123661.6953125
1745918518.8994572,466000,122925.9765625
1745919276.44654,467000,119678.375
1745920034.7715075,468000,123229.2109375
1745920789.9704294,469000,119254.5390625
1745921545.0160124,470000,116299.25
1745922300.5329404,471000,124429.46875
1745923056.1601,472000,118952.390625
1745923812.6559074,473000,112789.7890625
1745924564.5819056,474000,120362.8515625
1745925318.6645255,475000,116805.71875
1745926078.8481884,476000,113985.3671875
1745926830.8201315,477000,120761.1640625
1745927585.0812178,478000,115192.1875
1745928339.5536442,479000,111522.6875
1745929093.1910307,480000,121935.3671875
1745929865.4596958,481000,116866.890625
1745930621.33534,482000,113736.9375
1745931377.7530336,483000,120412.7734375
1745932138.8781264,484000,123355.5390625
1745932891.3336716,485000,117325.671875
1745933643.0905423,486000,119556.6953125
1745934396.1292877,487000,114994.2109375
1745935147.3156576,488000,120363.15625
1745935898.3479595,489000,115552.1875
1745936650.4678283,490000,121695.78125
1745937400.7213833,491000,119939.7890625
1745938152.8944244,492000,119231.0625
1745938906.2660856,493000,114509.4296875
1745939659.7466726,494000,120954.4453125
1745940415.0456033,495000,117179.640625
1745941165.6356606,496000,118113.21875
1745941917.0747924,497000,111066.734375
1745942669.7078745,498000,125766.7578125
1745943424.1021514,499000,120769.6640625
1745944178.259818,500000,116492.765625
