Wall time,Step,Value
1745644855.086962,111000,1.7527999877929688
1745645616.9116845,112000,1.7551000118255615
1745646365.6188211,113000,1.754699945449829
1745647114.246345,114000,1.750599980354309
1745647861.6035788,115000,1.7489999532699585
1745648974.8209774,116000,1.7408000230789185
1745649749.3402672,117000,1.742400050163269
1745650519.2638555,118000,1.7408000230789185
1745651292.1813064,119000,1.7366000413894653
1745652067.7812173,120000,1.7364000082015991
1745652839.890562,121000,1.7345000505447388
1745653609.5879571,122000,1.7347999811172485
1745654376.3644662,123000,1.7315000295639038
1745655142.6136782,124000,1.7279000282287598
1745655909.4271693,125000,1.7297999858856201
1745656676.1267042,126000,1.7245999574661255
1745657439.7693968,127000,1.7243000268936157
1745658206.1482182,128000,1.7214000225067139
1745658965.048389,129000,1.7182999849319458
1745659717.7569213,130000,1.7163000106811523
1745660475.0030477,131000,1.717900037765503
1745661228.822661,132000,1.7168999910354614
1745661987.82134,133000,1.7120000123977661
1745662743.647663,134000,1.7101000547409058
1745663499.06294,135000,1.7098000049591064
1745664251.1828098,136000,1.7071000337600708
1745665004.5937881,137000,1.7062000036239624
1745665759.4019356,138000,1.7065999507904053
1745666513.3923242,139000,1.702299952507019
1745667268.7879765,140000,1.6984000205993652
1745668026.1087024,141000,1.6979999542236328
1745668784.1005583,142000,1.6995999813079834
1745669540.5707521,143000,1.6950000524520874
1745670295.069556,144000,1.698199987411499
1745671055.1217916,145000,1.6928999423980713
1745671802.8147926,146000,1.6907000541687012
1745672572.8058856,147000,1.6908999681472778
1745673322.616167,148000,1.6886999607086182
1745674072.751442,149000,1.688599944114685
1745674830.0781937,150000,1.684000015258789
1745675584.6437795,151000,1.6851999759674072
1745676340.68314,152000,1.6841000318527222
1745677095.7417705,153000,1.684499979019165
1745677847.4517498,154000,1.6782000064849854
1745678597.5088427,155000,1.6785000562667847
1745679346.570611,156000,1.67739999294281
1745680095.2274318,157000,1.6761000156402588
1745680849.1350572,158000,1.674299955368042
1745681597.8759403,159000,1.6700999736785889
1745682347.8058214,160000,1.6720999479293823
1745683095.5823827,161000,1.6735999584197998
1745683851.6616437,162000,1.669700026512146
1745684605.405735,163000,1.6680999994277954
1745685351.6709309,164000,1.6682000160217285
1745686100.2586882,165000,1.667099952697754
1745686849.038614,166000,1.6644999980926514
1745687599.380806,167000,1.6619999408721924
1745688348.7366145,168000,1.659500002861023
1745689105.286779,169000,1.6621999740600586
1745689863.2564452,170000,1.660599946975708
1745690610.9965296,171000,1.6581000089645386
1745692236.7349596,172000,1.6583000421524048
1745693009.2925797,173000,1.6547000408172607
1745693786.8502827,174000,1.6545000076293945
1745694560.492742,175000,1.6527999639511108
1745695338.103094,176000,1.6516000032424927
1745696102.4527667,177000,1.6512999534606934
1745696866.440715,178000,1.6514999866485596
1745697629.6420105,179000,1.6480000019073486
1745698394.260681,180000,1.6478999853134155
1745699156.7787025,181000,1.6468000411987305
1745699917.1691206,182000,1.644700050354004
1745700673.3641846,183000,1.6418999433517456
1745701429.9323647,184000,1.6445000171661377
1745702186.182814,185000,1.6439000368118286
1745702945.1269534,186000,1.6401000022888184
1745703703.3095555,187000,1.6384999752044678
1745704461.7463043,188000,1.6368999481201172
1745705215.8464954,189000,1.6376999616622925
1745705971.738168,190000,1.6376999616622925
1745706734.1289074,191000,1.6365000009536743
1745707497.3942947,192000,1.6360000371932983
1745708254.0029485,193000,1.6342999935150146
1745709014.380025,194000,1.6323000192642212
1745709771.323276,195000,1.631100058555603
1745710532.8136594,196000,1.6312999725341797
1745711293.2404406,197000,1.62909996509552
1745712050.5800893,198000,1.6294000148773193
1745712814.8774989,199000,1.628499984741211
1745713583.0288224,200000,1.6267000436782837
1745714342.1161685,201000,1.6231000423431396
1745715095.758531,202000,1.625599980354309
1745715854.5705457,203000,1.6217999458312988
1745716612.1851811,204000,1.6239999532699585
1745717367.7515328,205000,1.6238000392913818
1745718118.976086,206000,1.6191999912261963
1745718874.2142458,207000,1.6167000532150269
1745719627.585247,208000,1.618899941444397
1745720379.604029,209000,1.6217999458312988
1745721132.4770267,210000,1.6160000562667847
1745721884.6729853,211000,1.6159000396728516
1745722649.4386754,212000,1.6157000064849854
1745723406.4290376,213000,1.6133999824523926
1745724158.9675064,214000,1.6115000247955322
1745724912.2871923,215000,1.6087000370025635
1745725664.1639452,216000,1.6094000339508057
1745726418.7311523,217000,1.613800048828125
1745727170.024644,218000,1.6086000204086304
1745727920.702147,219000,1.6088999509811401
1745728674.4463627,220000,1.6032999753952026
1745729434.7377956,221000,1.6044000387191772
1745730191.3801413,222000,1.6023999452590942
1745730952.1092355,223000,1.6004999876022339
1745731706.3137996,224000,1.5987999439239502
1745732467.680854,225000,1.5992000102996826
1745733219.5946772,226000,1.5997999906539917
1745733970.445006,227000,1.597599983215332
1745735493.8881545,228000,1.5968999862670898
1745736275.485604,229000,1.5973000526428223
1745737057.801553,230000,1.5949000120162964
1745737833.0040658,231000,1.5944000482559204
1745738606.9249585,232000,1.593400001525879
1745739376.2128417,233000,1.5927000045776367
1745740141.7483332,234000,1.5923999547958374
1745740902.9068222,235000,1.5911999940872192
1745741667.5758433,236000,1.59089994430542
1745742428.009307,237000,1.5924999713897705
1745743187.5323215,238000,1.586899995803833
1745743947.933889,239000,1.5887000560760498
1745744706.0475876,240000,1.5887000560760498
1745745469.2575657,241000,1.5875999927520752
1745746227.2352905,242000,1.5871000289916992
1745746985.347827,243000,1.5849000215530396
1745747747.1519818,244000,1.5843000411987305
1745748504.7280777,245000,1.5850000381469727
1745749264.6827712,246000,1.5870000123977661
1745750016.2458913,247000,1.5815000534057617
1745750768.7272153,248000,1.5829999446868896
1745751521.4129603,249000,1.5800000429153442
1745752280.7507484,250000,1.5787999629974365
1745753035.6683865,251000,1.579200029373169
1745753792.0915189,252000,1.5786999464035034
1745754552.5355294,253000,1.575600028038025
1745755311.7109427,254000,1.5776000022888184
1745756080.1824434,255000,1.5764000415802002
1745756847.7026207,256000,1.576799988746643
1745757605.842528,257000,1.5723999738693237
1745758364.9349496,258000,1.5728000402450562
1745759120.3782916,259000,1.5744999647140503
1745759877.9547067,260000,1.5735000371932983
1745760649.9386375,261000,1.5733000040054321
1745761405.5554943,262000,1.5678999423980713
1745762161.8998168,263000,1.5678999423980713
1745762919.2724133,264000,1.5721999406814575
1745763675.4125426,265000,1.5667999982833862
1745764428.1708992,266000,1.5681999921798706
1745765182.085045,267000,1.5652999877929688
1745765937.2628183,268000,1.5686999559402466
1745766697.3097906,269000,1.5657999515533447
1745767457.592273,270000,1.566499948501587
1745768219.6792784,271000,1.5651999711990356
1745768982.1575546,272000,1.5635000467300415
1745769740.4614484,273000,1.565999984741211
1745770498.9732006,274000,1.5628000497817993
1745771257.4529822,275000,1.562999963760376
1745772018.5709054,276000,1.5618000030517578
1745772790.90688,277000,1.5621000528335571
1745773555.173966,278000,1.5622999668121338
1745774313.049721,279000,1.5566999912261963
1745775072.714152,280000,1.5568000078201294
1745775826.9246354,281000,1.5573999881744385
1745776580.5085773,282000,1.5573999881744385
1745777333.984681,283000,1.5573999881744385
1745778765.9954,284000,1.559499979019165
1745779548.5333776,285000,1.5576000213623047
1745780315.2798707,286000,1.5533000230789185
1745781078.8468204,287000,1.5543999671936035
1745781839.1565056,288000,1.5543999671936035
1745782596.8535156,289000,1.5543999671936035
1745783370.5278852,290000,1.5527000427246094
1745784137.387191,291000,1.5521999597549438
1745784908.8994844,292000,1.5535000562667847
1745785678.1810446,293000,1.5535000562667847
1745786442.9303353,294000,1.5499000549316406
1745787209.2424207,295000,1.5480999946594238
1745787975.1715524,296000,1.5480999946594238
1745788732.5921693,297000,1.5492000579833984
1745789488.6221154,298000,1.5461000204086304
1745790243.909784,299000,1.5442999601364136
1745790996.9267902,300000,1.5471999645233154
1745791751.908732,301000,1.5433000326156616
1745792506.7856522,302000,1.5440000295639038
1745793269.3152878,303000,1.5440000295639038
1745794029.518429,304000,1.544700026512146
1745794785.31385,305000,1.5434999465942383
1745795536.7389147,306000,1.5413000583648682
1745796296.0177653,307000,1.5413000583648682
1745797048.086404,308000,1.5405000448226929
1745797798.2021234,309000,1.5400999784469604
1745798545.6500106,310000,1.5420000553131104
1745799289.1521604,311000,1.5393999814987183
1745800034.6375422,312000,1.5405000448226929
1745800783.110007,313000,1.5354000329971313
1745801532.1708007,314000,1.5378999710083008
1745802280.7933934,315000,1.5362000465393066
1745803030.7528822,316000,1.5356999635696411
1745803781.5656073,317000,1.5343999862670898
1745804531.8992355,318000,1.5339000225067139
1745805276.5844777,319000,1.5379999876022339
1745806017.9645648,320000,1.5339000225067139
1745806766.044861,321000,1.53410005569458
1745807512.5577266,322000,1.531999945640564
1745808259.9552789,323000,1.5347000360488892
1745809009.5853577,324000,1.5336999893188477
1745809756.1012394,325000,1.5322999954223633
1745810505.0128205,326000,1.531599998474121
1745811251.611787,327000,1.5297000408172607
1745811997.670231,328000,1.5286999940872192
1745812746.0362177,329000,1.5297000408172607
1745813489.9297457,330000,1.531000018119812
1745814237.3822258,331000,1.5281000137329102
1745814983.6354473,332000,1.5245000123977661
1745815730.3014724,333000,1.5261000394821167
1745816479.0951152,334000,1.5256999731063843
1745817224.9815402,335000,1.524999976158142
1745817973.3420267,336000,1.5264999866485596
1745818722.1318858,337000,1.523800015449524
1745819470.269303,338000,1.5256999731063843
1745820217.3429961,339000,1.5271999835968018
1745820964.9804678,340000,1.5226999521255493
1745822017.8733838,341000,1.5211000442504883
1745822797.4258149,342000,1.523300051689148
1745823577.7311954,343000,1.5218000411987305
1745824354.3633523,344000,1.5225000381469727
1745825133.281243,345000,1.520300030708313
1745825910.3402805,346000,1.5166000127792358
1745826679.9586706,347000,1.5191999673843384
1745827451.4013777,348000,1.5198999643325806
1745828219.7706451,349000,1.520900011062622
1745828978.921956,350000,1.5183000564575195
1745829742.4335601,351000,1.5191999673843384
1745830505.341449,352000,1.5161000490188599
1745831262.240016,353000,1.5182000398635864
1745832020.2532246,354000,1.517899990081787
1745832776.9603176,355000,1.5160000324249268
1745833536.1090262,356000,1.514799952507019
1745834293.5171266,357000,1.514799952507019
1745835047.2772207,358000,1.5118999481201172
1745835802.900926,359000,1.5104999542236328
1745836556.451445,360000,1.5117000341415405
1745837309.7816432,361000,1.513100028038025
1745838063.8065543,362000,1.5146000385284424
1745838816.9297636,363000,1.5098999738693237
1745839571.2725725,364000,1.5087000131607056
1745840322.4581823,365000,1.507200002670288
1745841074.3299956,366000,1.5113999843597412
1745841825.6237652,367000,1.511299967765808
1745842578.5028527,368000,1.5075000524520874
1745843334.6973963,369000,1.5097999572753906
1745844087.365795,370000,1.5045000314712524
1745844842.6551092,371000,1.5091999769210815
1745845592.6819403,372000,1.5053000450134277
1745846342.886583,373000,1.5097999572753906
1745847094.938251,374000,1.5081000328063965
1745847848.1293805,375000,1.503999948501587
1745848598.6989882,376000,1.5073000192642212
1745849351.4926693,377000,1.5074000358581543
1745850104.3274348,378000,1.5053999423980713
1745850856.634845,379000,1.5062999725341797
1745851610.6459112,380000,1.5042999982833862
1745852366.2104514,381000,1.503000020980835
1745853120.066879,382000,1.503600001335144
1745853878.7642186,383000,1.5049999952316284
1745854631.794175,384000,1.5003000497817993
1745855380.981764,385000,1.5017999410629272
1745856135.440726,386000,1.5011999607086182
1745856886.8587828,387000,1.501099944114685
1745857639.8766744,388000,1.4988000392913818
1745858392.4311185,389000,1.5
1745859144.6782055,390000,1.4990999698638916
1745859897.073835,391000,1.4958000183105469
1745860650.1025825,392000,1.4970999956130981
1745861402.4807963,393000,1.4950000047683716
1745862156.5259416,394000,1.4972000122070312
1745862909.1303964,395000,1.4943000078201294
1745863662.3311558,396000,1.4954999685287476
1745865277.677578,397000,1.495300054550171
1745866055.9229288,398000,1.4958000183105469
1745866827.559945,399000,1.4948999881744385
1745867600.5868614,400000,1.4950000047683716
1745868375.2369335,401000,1.4938000440597534
1745869144.5628176,402000,1.4950000047683716
1745869914.999733,403000,1.4948999881744385
1745870692.2716055,404000,1.4943000078201294
1745871460.6224425,405000,1.4924999475479126
1745872224.3329856,406000,1.4931000471115112
1745872988.0391254,407000,1.4924999475479126
1745873752.4436183,408000,1.493499994277954
1745874512.144542,409000,1.4919999837875366
1745875273.7599657,410000,1.492799997329712
1745876032.9445705,411000,1.4930000305175781
1745876798.566608,412000,1.4874999523162842
1745877564.490906,413000,1.486899971961975
1745878324.4662654,414000,1.486899971961975
1745879079.2395687,415000,1.48989999294281
1745879833.4010856,416000,1.4855999946594238
1745880586.6841834,417000,1.4878000020980835
1745881338.8487556,418000,1.4891999959945679
1745882091.0499718,419000,1.4865000247955322
1745882840.83776,420000,1.4865000247955322
1745883594.9388103,421000,1.4860999584197998
1745884347.4007282,422000,1.4859999418258667
1745885098.2453814,423000,1.48580002784729
1745885853.0598097,424000,1.4852999448776245
1745886603.853834,425000,1.4825999736785889
1745887360.323978,426000,1.4854999780654907
1745888111.2474887,427000,1.482699990272522
1745888857.187041,428000,1.4831000566482544
1745889607.66493,429000,1.4837000370025635
1745890358.735712,430000,1.4838000535964966
1745891107.9710536,431000,1.482300043106079
1745891855.154737,432000,1.4824999570846558
1745892605.4587457,433000,1.4818999767303467
1745893358.206739,434000,1.48580002784729
1745894106.6513848,435000,1.4799000024795532
1745894858.7559118,436000,1.4823999404907227
1745895610.5439878,437000,1.4795000553131104
1745896359.5415523,438000,1.4803999662399292
1745897108.164226,439000,1.4795000553131104
1745897858.8898656,440000,1.4799000024795532
1745898607.3854024,441000,1.4782999753952026
1745899358.026913,442000,1.4779000282287598
1745900108.5126927,443000,1.4774999618530273
1745900867.028047,444000,1.4757000207901
1745901621.8089242,445000,1.4753999710083008
1745902375.9072406,446000,1.4754999876022339
1745903129.8003504,447000,1.475600004196167
1745903885.4156096,448000,1.4737000465393066
1745904644.3398492,449000,1.4723000526428223
1745905396.0836809,450000,1.4713000059127808
1745906146.3658547,451000,1.4743000268936157
1745906900.38622,452000,1.4711999893188477
1745908544.7116728,453000,1.4735000133514404
1745909328.3438156,454000,1.472000002861023
1745910102.667624,455000,1.4709999561309814
1745910874.9118395,456000,1.4710999727249146
1745911642.4735596,457000,1.4743000268936157
1745912406.1307392,458000,1.4708000421524048
1745913173.3013852,459000,1.4707000255584717
1745913935.8899727,460000,1.4711999893188477
1745914697.7605054,461000,1.4700000286102295
1745915463.4614108,462000,1.468500018119812
1745916228.6488597,463000,1.4668999910354614
1745916991.1929872,464000,1.4687000513076782
1745917758.4458506,465000,1.4671000242233276
1745918518.8994086,466000,1.4688999652862549
1745919276.4464962,467000,1.468400001525879
1745920034.7714367,468000,1.4666999578475952
1745920789.970377,469000,1.4694000482559204
1745921545.0159671,470000,1.4701000452041626
1745922300.5328882,471000,1.4645999670028687
1745923056.1600533,472000,1.464400053024292
1745923812.65586,473000,1.4667999744415283
1745924564.581862,474000,1.4665000438690186
1745925318.664478,475000,1.4661999940872192
1745926078.8481352,476000,1.4641000032424927
1745926830.8200881,477000,1.4636000394821167
1745927585.0811691,478000,1.4630000591278076
1745928339.553576,479000,1.4677000045776367
1745929093.1909816,480000,1.4678000211715698
1745929865.4596527,481000,1.464400053024292
1745930621.335294,482000,1.4642000198364258
1745931377.7529871,483000,1.4615000486373901
1745932138.8780818,484000,1.4657000303268433
1745932891.3336282,485000,1.4638999700546265
1745933643.0904949,486000,1.462499976158142
1745934396.1292455,487000,1.4630999565124512
1745935147.3156152,488000,1.464900016784668
1745935898.3479114,489000,1.4615999460220337
1745936650.4677782,490000,1.4661999940872192
1745937400.7213333,491000,1.4610999822616577
1745938152.894376,492000,1.4631999731063843
1745938906.2660363,493000,1.4594999551773071
1745939659.7466266,494000,1.4627000093460083
1745940415.0455625,495000,1.4621000289916992
1745941165.6356142,496000,1.4620000123977661
1745941917.0747488,497000,1.4591000080108643
1745942669.7078278,498000,1.4622000455856323
1745943424.1021066,499000,1.4621000289916992
1745944178.2597692,500000,1.4569000005722046
